entity_id,state,last_changed
sensor.combined_mesh_solar_energy,23886.08,2026-06-30T16:24:42.664Z
sensor.combined_mesh_solar_energy,23886.11,2026-06-30T16:25:52.416Z
sensor.combined_mesh_solar_energy,23886.13,2026-06-30T16:26:38.717Z
sensor.combined_mesh_solar_energy,23886.18,2026-06-30T16:28:33.347Z
sensor.combined_mesh_solar_energy,23886.23,2026-06-30T16:30:03.399Z
sensor.combined_mesh_solar_energy,23886.26,2026-06-30T16:32:53.344Z
sensor.combined_mesh_solar_energy,23886.3,2026-06-30T16:34:53.134Z
sensor.combined_mesh_solar_energy,23886.32,2026-06-30T16:35:02.994Z
sensor.combined_mesh_solar_energy,23886.33,2026-06-30T16:36:24.140Z
sensor.combined_mesh_solar_energy,23886.37,2026-06-30T16:38:31.125Z
sensor.combined_mesh_solar_energy,23886.4,2026-06-30T16:40:39.523Z
sensor.combined_mesh_solar_energy,23886.43,2026-06-30T16:42:32.350Z
sensor.combined_mesh_solar_energy,23886.45,2026-06-30T16:44:12.694Z
sensor.combined_mesh_solar_energy,23886.46,2026-06-30T16:45:27.076Z
sensor.combined_mesh_solar_energy,23886.48,2026-06-30T16:48:06.308Z
sensor.combined_mesh_solar_energy,23886.5,2026-06-30T16:50:19.248Z
sensor.combined_mesh_solar_energy,23886.51,2026-06-30T16:52:51.647Z
sensor.combined_mesh_solar_energy,23886.53,2026-06-30T16:54:50.159Z
sensor.combined_mesh_solar_energy,23886.54,2026-06-30T16:55:08.991Z
sensor.combined_mesh_solar_energy,23886.55,2026-06-30T16:57:02.106Z
sensor.combined_mesh_solar_energy,23886.56,2026-06-30T16:58:21.547Z
sensor.combined_mesh_solar_energy,23886.57,2026-06-30T17:00:11.155Z
sensor.combined_mesh_solar_energy,23886.59,2026-06-30T17:02:09.462Z
sensor.combined_mesh_solar_energy,23886.6,2026-06-30T17:04:53.404Z
sensor.combined_mesh_solar_energy,23886.61,2026-06-30T17:05:13.961Z
sensor.combined_mesh_solar_energy,23886.62,2026-06-30T17:06:47.338Z
sensor.combined_mesh_solar_energy,23886.63,2026-06-30T17:08:55.690Z
sensor.combined_mesh_solar_energy,23886.64,2026-06-30T17:10:33.743Z
sensor.combined_mesh_solar_energy,23886.66,2026-06-30T17:12:23.154Z
sensor.combined_mesh_solar_energy,23886.67,2026-06-30T17:14:53.330Z
sensor.combined_mesh_solar_energy,23886.68,2026-06-30T17:16:56.715Z
sensor.combined_mesh_solar_energy,23886.69,2026-06-30T17:18:04.675Z
sensor.combined_mesh_solar_energy,23886.7,2026-06-30T17:20:18.295Z
sensor.combined_mesh_solar_energy,23886.71,2026-06-30T17:22:16.653Z
sensor.combined_mesh_solar_energy,23886.72,2026-06-30T17:24:19.303Z
sensor.combined_mesh_solar_energy,23886.73,2026-06-30T17:25:37.701Z
sensor.combined_mesh_solar_energy,23886.74,2026-06-30T17:28:06.824Z
sensor.combined_mesh_solar_energy,23886.75,2026-06-30T17:30:07.340Z
sensor.combined_mesh_solar_energy,23886.76,2026-06-30T17:32:29.703Z
sensor.combined_mesh_solar_energy,23886.77,2026-06-30T17:34:36.882Z
sensor.combined_mesh_solar_energy,23886.78,2026-06-30T17:38:07.206Z
sensor.combined_mesh_solar_energy,23886.79,2026-06-30T17:40:25.475Z
sensor.combined_mesh_solar_energy,23886.8,2026-06-30T17:44:17.635Z
sensor.combined_mesh_solar_energy,23886.81,2026-06-30T17:48:04.471Z
sensor.combined_mesh_solar_energy,23886.82,2026-06-30T17:50:15.317Z
sensor.combined_mesh_solar_energy,23886.83,2026-06-30T17:54:20.313Z
sensor.combined_mesh_solar_energy,23886.84,2026-06-30T17:57:12.542Z
sensor.combined_mesh_solar_energy,23886.85,2026-06-30T17:58:58.225Z
sensor.combined_mesh_solar_energy,23886.83,2026-06-30T18:00:28.237Z
sensor.combined_mesh_solar_energy,23886.84,2026-06-30T18:02:22.348Z
sensor.combined_mesh_solar_energy,23886.85,2026-06-30T18:05:18.723Z
sensor.combined_mesh_solar_energy,23886.86,2026-06-30T18:08:38.441Z
sensor.combined_mesh_solar_energy,23886.87,2026-06-30T18:10:05.166Z
sensor.combined_mesh_solar_energy,23886.88,2026-06-30T18:15:54.621Z
sensor.combined_mesh_solar_energy,23886.89,2026-06-30T18:20:30.981Z
sensor.combined_mesh_solar_energy,23886.9,2026-06-30T18:26:28.930Z
sensor.combined_mesh_solar_energy,23886.91,2026-06-30T18:34:51.620Z
sensor.combined_mesh_solar_energy,23886.92,2026-06-30T18:38:11.306Z
sensor.combined_mesh_solar_energy,23886.93,2026-06-30T18:49:00.008Z
sensor.combined_mesh_solar_energy,23886.94,2026-06-30T18:58:11.271Z
sensor.combined_mesh_solar_energy,23886.95,2026-06-30T19:32:34.259Z
sensor.combined_mesh_solar_energy,23886.96,2026-06-30T20:04:38.342Z
sensor.combined_mesh_solar_energy,23579.04,2026-06-30T22:45:21.941Z
sensor.combined_mesh_solar_energy,23886.96,2026-06-30T22:45:49.318Z
sensor.combined_mesh_solar_energy,23886.97,2026-07-01T03:00:39.371Z
sensor.combined_mesh_solar_energy,23886.98,2026-07-01T03:38:05.759Z
sensor.combined_mesh_solar_energy,23886.99,2026-07-01T04:04:51.420Z
sensor.combined_mesh_solar_energy,23887.0,2026-07-01T04:14:29.949Z
sensor.combined_mesh_solar_energy,23887.01,2026-07-01T04:18:20.944Z
sensor.combined_mesh_solar_energy,23887.02,2026-07-01T04:24:59.134Z
sensor.combined_mesh_solar_energy,23887.03,2026-07-01T04:28:54.934Z
sensor.combined_mesh_solar_energy,23887.04,2026-07-01T04:33:00.781Z
sensor.combined_mesh_solar_energy,23887.05,2026-07-01T04:38:27.943Z
sensor.combined_mesh_solar_energy,23887.06,2026-07-01T04:42:59.279Z
sensor.combined_mesh_solar_energy,23887.07,2026-07-01T04:46:56.187Z
sensor.combined_mesh_solar_energy,23887.08,2026-07-01T04:50:53.370Z
sensor.combined_mesh_solar_energy,23887.09,2026-07-01T04:52:38.832Z
sensor.combined_mesh_solar_energy,23887.1,2026-07-01T04:54:34.134Z
sensor.combined_mesh_solar_energy,23887.11,2026-07-01T04:55:53.108Z
sensor.combined_mesh_solar_energy,23887.13,2026-07-01T04:58:35.251Z
sensor.combined_mesh_solar_energy,23887.15,2026-07-01T05:00:17.323Z
sensor.combined_mesh_solar_energy,23887.16,2026-07-01T05:02:23.758Z
sensor.combined_mesh_solar_energy,23887.18,2026-07-01T05:05:00.954Z
sensor.combined_mesh_solar_energy,23887.19,2026-07-01T05:06:33.755Z
sensor.combined_mesh_solar_energy,23887.21,2026-07-01T05:08:03.049Z
sensor.combined_mesh_solar_energy,23887.23,2026-07-01T05:10:31.769Z
sensor.combined_mesh_solar_energy,23887.24,2026-07-01T05:12:23.765Z
sensor.combined_mesh_solar_energy,23887.26,2026-07-01T05:15:00.929Z
sensor.combined_mesh_solar_energy,23887.28,2026-07-01T05:15:51.345Z
sensor.combined_mesh_solar_energy,23887.29,2026-07-01T05:16:25.969Z
sensor.combined_mesh_solar_energy,23887.31,2026-07-01T05:18:29.173Z
sensor.combined_mesh_solar_energy,23887.33,2026-07-01T05:20:35.094Z
sensor.combined_mesh_solar_energy,23887.35,2026-07-01T05:23:01.967Z
sensor.combined_mesh_solar_energy,23887.37,2026-07-01T05:24:55.686Z
sensor.combined_mesh_solar_energy,23887.38,2026-07-01T05:25:55.919Z
sensor.combined_mesh_solar_energy,23887.39,2026-07-01T05:26:50.719Z
sensor.combined_mesh_solar_energy,23887.41,2026-07-01T05:28:03.976Z
sensor.combined_mesh_solar_energy,23887.43,2026-07-01T05:30:02.963Z
sensor.combined_mesh_solar_energy,23887.45,2026-07-01T05:32:36.971Z
sensor.combined_mesh_solar_energy,23887.48,2026-07-01T05:34:22.778Z
sensor.combined_mesh_solar_energy,23887.49,2026-07-01T05:36:00.156Z
sensor.combined_mesh_solar_energy,23887.5,2026-07-01T05:36:07.973Z
sensor.combined_mesh_solar_energy,23887.54,2026-07-01T05:38:35.973Z
sensor.combined_mesh_solar_energy,23887.57,2026-07-01T05:40:40.406Z
sensor.combined_mesh_solar_energy,23887.61,2026-07-01T05:42:59.983Z
sensor.combined_mesh_solar_energy,23887.65,2026-07-01T05:44:52.532Z
sensor.combined_mesh_solar_energy,23887.67,2026-07-01T05:45:23.159Z
sensor.combined_mesh_solar_energy,23887.7,2026-07-01T05:46:44.956Z
sensor.combined_mesh_solar_energy,23887.74,2026-07-01T05:48:51.985Z
sensor.combined_mesh_solar_energy,23887.78,2026-07-01T05:50:22.087Z
sensor.combined_mesh_solar_energy,23887.83,2026-07-01T05:52:05.368Z
sensor.combined_mesh_solar_energy,23887.87,2026-07-01T05:54:33.963Z
sensor.combined_mesh_solar_energy,23887.89,2026-07-01T05:55:37.161Z
sensor.combined_mesh_solar_energy,23887.92,2026-07-01T05:56:13.971Z
sensor.combined_mesh_solar_energy,23887.95,2026-07-01T05:58:29.353Z
sensor.combined_mesh_solar_energy,23887.99,2026-07-01T06:00:19.944Z
sensor.combined_mesh_solar_energy,23888.03,2026-07-01T06:02:17.911Z
sensor.combined_mesh_solar_energy,23888.06,2026-07-01T06:04:20.390Z
sensor.combined_mesh_solar_energy,23888.08,2026-07-01T06:05:31.340Z
sensor.combined_mesh_solar_energy,23888.1,2026-07-01T06:06:39.268Z
sensor.combined_mesh_solar_energy,23888.12,2026-07-01T06:08:17.970Z
sensor.combined_mesh_solar_energy,23888.15,2026-07-01T06:10:05.344Z
sensor.combined_mesh_solar_energy,23888.17,2026-07-01T06:12:18.401Z
sensor.combined_mesh_solar_energy,23888.2,2026-07-01T06:14:13.921Z
sensor.combined_mesh_solar_energy,23888.22,2026-07-01T06:15:05.110Z
sensor.combined_mesh_solar_energy,23888.23,2026-07-01T06:16:46.329Z
sensor.combined_mesh_solar_energy,23888.27,2026-07-01T06:18:05.332Z
sensor.combined_mesh_solar_energy,23888.31,2026-07-01T06:20:26.648Z
sensor.combined_mesh_solar_energy,23888.35,2026-07-01T06:22:53.758Z
sensor.combined_mesh_solar_energy,23888.4,2026-07-01T06:24:10.238Z
sensor.combined_mesh_solar_energy,23888.43,2026-07-01T06:25:18.570Z
sensor.combined_mesh_solar_energy,23888.46,2026-07-01T06:26:02.780Z
sensor.combined_mesh_solar_energy,23888.51,2026-07-01T06:28:53.977Z
sensor.combined_mesh_solar_energy,23888.57,2026-07-01T06:30:35.306Z
sensor.combined_mesh_solar_energy,23888.63,2026-07-01T06:32:18.329Z
sensor.combined_mesh_solar_energy,23888.69,2026-07-01T06:34:54.758Z
sensor.combined_mesh_solar_energy,23888.71,2026-07-01T06:35:35.108Z
sensor.combined_mesh_solar_energy,23888.74,2026-07-01T06:36:15.973Z
sensor.combined_mesh_solar_energy,23888.79,2026-07-01T06:38:28.048Z
sensor.combined_mesh_solar_energy,23888.84,2026-07-01T06:40:18.364Z
sensor.combined_mesh_solar_energy,23888.88,2026-07-01T06:42:51.979Z
sensor.combined_mesh_solar_energy,23888.93,2026-07-01T06:44:20.980Z
sensor.combined_mesh_solar_energy,23888.95,2026-07-01T06:45:33.379Z
sensor.combined_mesh_solar_energy,23888.97,2026-07-01T06:46:46.961Z
sensor.combined_mesh_solar_energy,23889.02,2026-07-01T06:49:00.372Z
sensor.combined_mesh_solar_energy,23889.06,2026-07-01T06:50:38.329Z
sensor.combined_mesh_solar_energy,23889.11,2026-07-01T06:52:08.945Z
sensor.combined_mesh_solar_energy,23889.14,2026-07-01T06:54:42.121Z
sensor.combined_mesh_solar_energy,23889.15,2026-07-01T06:55:39.328Z
sensor.combined_mesh_solar_energy,23889.17,2026-07-01T06:58:38.758Z
sensor.combined_mesh_solar_energy,23889.18,2026-07-01T07:00:22.593Z
sensor.combined_mesh_solar_energy,23889.19,2026-07-01T07:02:43.310Z
sensor.combined_mesh_solar_energy,23889.21,2026-07-01T07:04:42.929Z
sensor.combined_mesh_solar_energy,23889.22,2026-07-01T07:05:26.280Z
sensor.combined_mesh_solar_energy,23889.23,2026-07-01T07:06:19.912Z
sensor.combined_mesh_solar_energy,23889.26,2026-07-01T07:08:40.340Z
sensor.combined_mesh_solar_energy,23889.3,2026-07-01T07:10:31.928Z
sensor.combined_mesh_solar_energy,23889.34,2026-07-01T07:12:53.971Z
sensor.combined_mesh_solar_energy,23889.39,2026-07-01T07:14:22.956Z
sensor.combined_mesh_solar_energy,23889.42,2026-07-01T07:15:36.692Z
sensor.combined_mesh_solar_energy,23889.45,2026-07-01T07:16:40.284Z
sensor.combined_mesh_solar_energy,23889.52,2026-07-01T07:18:44.971Z
sensor.combined_mesh_solar_energy,23889.59,2026-07-01T07:20:14.908Z
sensor.combined_mesh_solar_energy,23889.67,2026-07-01T07:22:12.950Z
sensor.combined_mesh_solar_energy,23889.76,2026-07-01T07:24:37.251Z
sensor.combined_mesh_solar_energy,23889.8,2026-07-01T07:25:18.431Z
sensor.combined_mesh_solar_energy,23889.92,2026-07-01T07:28:55.228Z
sensor.combined_mesh_solar_energy,23890.01,2026-07-01T07:30:10.258Z
sensor.combined_mesh_solar_energy,23890.11,2026-07-01T07:32:34.175Z
sensor.combined_mesh_solar_energy,23890.22,2026-07-01T07:34:15.219Z
sensor.combined_mesh_solar_energy,23890.27,2026-07-01T07:35:45.287Z
sensor.combined_mesh_solar_energy,23890.32,2026-07-01T07:36:27.215Z
sensor.combined_mesh_solar_energy,23890.42,2026-07-01T07:38:57.504Z
sensor.combined_mesh_solar_energy,23890.52,2026-07-01T07:40:24.537Z
sensor.combined_mesh_solar_energy,23890.63,2026-07-01T07:42:54.507Z
sensor.combined_mesh_solar_energy,23890.73,2026-07-01T07:44:50.566Z
sensor.combined_mesh_solar_energy,23890.78,2026-07-01T07:45:23.971Z
sensor.combined_mesh_solar_energy,23890.85,2026-07-01T07:46:05.226Z
sensor.combined_mesh_solar_energy,23890.97,2026-07-01T07:48:08.465Z
sensor.combined_mesh_solar_energy,23891.09,2026-07-01T07:50:18.210Z
sensor.combined_mesh_solar_energy,23891.19,2026-07-01T07:52:10.050Z
sensor.combined_mesh_solar_energy,23891.27,2026-07-01T07:54:53.035Z
sensor.combined_mesh_solar_energy,23891.3,2026-07-01T07:55:48.253Z
sensor.combined_mesh_solar_energy,23891.33,2026-07-01T07:56:12.022Z
sensor.combined_mesh_solar_energy,23891.43,2026-07-01T07:58:18.202Z
sensor.combined_mesh_solar_energy,23891.54,2026-07-01T08:00:24.241Z
sensor.combined_mesh_solar_energy,23891.66,2026-07-01T08:02:51.222Z
sensor.combined_mesh_solar_energy,23891.76,2026-07-01T08:04:19.025Z
sensor.combined_mesh_solar_energy,23891.79,2026-07-01T08:05:08.248Z
sensor.combined_mesh_solar_energy,23891.83,2026-07-01T08:06:04.218Z
sensor.combined_mesh_solar_energy,23891.9,2026-07-01T08:08:20.515Z
sensor.combined_mesh_solar_energy,23891.97,2026-07-01T08:10:24.301Z
sensor.combined_mesh_solar_energy,23892.04,2026-07-01T08:12:11.486Z
sensor.combined_mesh_solar_energy,23892.1,2026-07-01T08:14:29.509Z
sensor.combined_mesh_solar_energy,23892.13,2026-07-01T08:15:41.270Z
sensor.combined_mesh_solar_energy,23892.16,2026-07-01T08:16:17.210Z
sensor.combined_mesh_solar_energy,23892.25,2026-07-01T08:18:24.217Z
sensor.combined_mesh_solar_energy,23892.34,2026-07-01T08:20:41.467Z
sensor.combined_mesh_solar_energy,23892.41,2026-07-01T08:22:09.518Z
sensor.combined_mesh_solar_energy,23892.47,2026-07-01T08:24:43.635Z
sensor.combined_mesh_solar_energy,23892.51,2026-07-01T08:25:54.981Z
sensor.combined_mesh_solar_energy,23892.55,2026-07-01T08:26:30.257Z
sensor.combined_mesh_solar_energy,23892.73,2026-07-01T08:28:42.226Z
sensor.combined_mesh_solar_energy,23892.86,2026-07-01T08:30:04.422Z
sensor.combined_mesh_solar_energy,23892.97,2026-07-01T08:32:51.228Z
sensor.combined_mesh_solar_energy,23893.03,2026-07-01T08:34:13.327Z
sensor.combined_mesh_solar_energy,23893.06,2026-07-01T08:35:15.957Z
sensor.combined_mesh_solar_energy,23893.08,2026-07-01T08:36:37.266Z
sensor.combined_mesh_solar_energy,23893.13,2026-07-01T08:38:21.248Z
sensor.combined_mesh_solar_energy,23893.16,2026-07-01T08:40:12.961Z
sensor.combined_mesh_solar_energy,23893.2,2026-07-01T08:42:37.714Z
sensor.combined_mesh_solar_energy,23893.27,2026-07-01T08:44:44.608Z
sensor.combined_mesh_solar_energy,23893.33,2026-07-01T08:45:20.090Z
sensor.combined_mesh_solar_energy,23893.4,2026-07-01T08:46:29.067Z
sensor.combined_mesh_solar_energy,23893.51,2026-07-01T08:48:09.003Z
sensor.combined_mesh_solar_energy,23893.6,2026-07-01T08:50:31.167Z
sensor.combined_mesh_solar_energy,23893.66,2026-07-01T08:52:51.263Z
sensor.combined_mesh_solar_energy,23893.73,2026-07-01T08:54:39.504Z
sensor.combined_mesh_solar_energy,23893.77,2026-07-01T08:56:01.948Z
sensor.combined_mesh_solar_energy,23893.81,2026-07-01T08:56:42.205Z
sensor.combined_mesh_solar_energy,23893.92,2026-07-01T08:58:26.315Z
sensor.combined_mesh_solar_energy,23894.03,2026-07-01T09:00:06.457Z
sensor.combined_mesh_solar_energy,23894.12,2026-07-01T09:02:48.218Z
sensor.combined_mesh_solar_energy,23894.2,2026-07-01T09:04:18.182Z
sensor.combined_mesh_solar_energy,23894.23,2026-07-01T09:05:36.969Z
sensor.combined_mesh_solar_energy,23894.27,2026-07-01T09:06:27.465Z
sensor.combined_mesh_solar_energy,23894.34,2026-07-01T09:08:38.396Z
sensor.combined_mesh_solar_energy,23894.41,2026-07-01T09:10:10.330Z
sensor.combined_mesh_solar_energy,23894.47,2026-07-01T09:12:07.209Z
sensor.combined_mesh_solar_energy,23894.53,2026-07-01T09:14:31.437Z
sensor.combined_mesh_solar_energy,23894.56,2026-07-01T09:15:45.244Z
sensor.combined_mesh_solar_energy,23894.59,2026-07-01T09:16:10.224Z
sensor.combined_mesh_solar_energy,23894.64,2026-07-01T09:18:47.605Z
sensor.combined_mesh_solar_energy,23894.7,2026-07-01T09:20:38.957Z
sensor.combined_mesh_solar_energy,23894.76,2026-07-01T09:22:40.456Z
sensor.combined_mesh_solar_energy,23894.82,2026-07-01T09:24:27.190Z
sensor.combined_mesh_solar_energy,23894.86,2026-07-01T09:26:08.398Z
sensor.combined_mesh_solar_energy,23894.9,2026-07-01T09:27:23.075Z
sensor.combined_mesh_solar_energy,23894.98,2026-07-01T09:28:04.186Z
sensor.combined_mesh_solar_energy,23895.05,2026-07-01T09:30:57.396Z
sensor.combined_mesh_solar_energy,23895.15,2026-07-01T09:32:20.162Z
sensor.combined_mesh_solar_energy,23895.29,2026-07-01T09:34:32.586Z
sensor.combined_mesh_solar_energy,23895.35,2026-07-01T09:35:54.926Z
sensor.combined_mesh_solar_energy,23895.42,2026-07-01T09:36:35.186Z
sensor.combined_mesh_solar_energy,23895.55,2026-07-01T09:38:57.216Z
sensor.combined_mesh_solar_energy,23895.7,2026-07-01T09:40:17.939Z
sensor.combined_mesh_solar_energy,23895.83,2026-07-01T09:42:14.579Z
sensor.combined_mesh_solar_energy,23895.94,2026-07-01T09:44:44.213Z
sensor.combined_mesh_solar_energy,23896.01,2026-07-01T09:45:19.327Z
sensor.combined_mesh_solar_energy,23896.09,2026-07-01T09:46:27.169Z
sensor.combined_mesh_solar_energy,23896.21,2026-07-01T09:48:40.716Z
sensor.combined_mesh_solar_energy,23896.31,2026-07-01T09:50:10.395Z
sensor.combined_mesh_solar_energy,23896.42,2026-07-01T09:52:07.219Z
sensor.combined_mesh_solar_energy,23896.53,2026-07-01T09:54:18.370Z
sensor.combined_mesh_solar_energy,23896.59,2026-07-01T09:55:28.958Z
sensor.combined_mesh_solar_energy,23896.65,2026-07-01T09:56:34.998Z
sensor.combined_mesh_solar_energy,23896.79,2026-07-01T09:58:58.371Z
sensor.combined_mesh_solar_energy,23896.92,2026-07-01T10:00:24.188Z
sensor.combined_mesh_solar_energy,23897.06,2026-07-01T10:02:39.766Z
sensor.combined_mesh_solar_energy,23897.18,2026-07-01T10:04:35.566Z
sensor.combined_mesh_solar_energy,23897.23,2026-07-01T10:05:07.749Z
sensor.combined_mesh_solar_energy,23897.28,2026-07-01T10:06:24.986Z
sensor.combined_mesh_solar_energy,23897.38,2026-07-01T10:08:42.213Z
sensor.combined_mesh_solar_energy,23897.5,2026-07-01T10:10:16.161Z
sensor.combined_mesh_solar_energy,23897.62,2026-07-01T10:12:03.495Z
sensor.combined_mesh_solar_energy,23897.74,2026-07-01T10:14:12.387Z
sensor.combined_mesh_solar_energy,23897.79,2026-07-01T10:16:00.941Z
sensor.combined_mesh_solar_energy,23897.84,2026-07-01T10:16:57.211Z
sensor.combined_mesh_solar_energy,23897.98,2026-07-01T10:18:34.495Z
sensor.combined_mesh_solar_energy,23898.09,2026-07-01T10:20:08.544Z
sensor.combined_mesh_solar_energy,23898.19,2026-07-01T10:22:38.235Z
sensor.combined_mesh_solar_energy,23898.28,2026-07-01T10:24:47.452Z
sensor.combined_mesh_solar_energy,23898.32,2026-07-01T10:25:12.925Z
sensor.combined_mesh_solar_energy,23898.37,2026-07-01T10:26:08.229Z
sensor.combined_mesh_solar_energy,23898.48,2026-07-01T10:28:45.194Z
sensor.combined_mesh_solar_energy,23898.61,2026-07-01T10:30:10.055Z
sensor.combined_mesh_solar_energy,23898.77,2026-07-01T10:32:05.021Z
sensor.combined_mesh_solar_energy,23898.98,2026-07-01T10:34:37.020Z
sensor.combined_mesh_solar_energy,23899.11,2026-07-01T10:35:48.082Z
sensor.combined_mesh_solar_energy,23899.25,2026-07-01T10:36:46.763Z
sensor.combined_mesh_solar_energy,23899.52,2026-07-01T10:38:45.192Z
sensor.combined_mesh_solar_energy,23899.64,2026-07-01T10:40:07.199Z
sensor.combined_mesh_solar_energy,23899.76,2026-07-01T10:42:50.226Z
sensor.combined_mesh_solar_energy,23900.02,2026-07-01T10:44:51.505Z
sensor.combined_mesh_solar_energy,23900.11,2026-07-01T10:45:47.790Z
sensor.combined_mesh_solar_energy,23900.17,2026-07-01T10:46:23.171Z
sensor.combined_mesh_solar_energy,23900.48,2026-07-01T10:48:42.048Z
sensor.combined_mesh_solar_energy,23900.74,2026-07-01T10:50:26.742Z
sensor.combined_mesh_solar_energy,23900.97,2026-07-01T10:52:08.177Z
sensor.combined_mesh_solar_energy,23901.11,2026-07-01T10:54:56.979Z
sensor.combined_mesh_solar_energy,23901.16,2026-07-01T10:55:34.939Z
sensor.combined_mesh_solar_energy,23901.22,2026-07-01T10:56:23.316Z
sensor.combined_mesh_solar_energy,23901.34,2026-07-01T10:58:22.572Z
sensor.combined_mesh_solar_energy,23901.45,2026-07-01T11:00:10.790Z
sensor.combined_mesh_solar_energy,23901.55,2026-07-01T11:02:19.395Z
sensor.combined_mesh_solar_energy,23901.65,2026-07-01T11:04:20.184Z
sensor.combined_mesh_solar_energy,23901.69,2026-07-01T11:05:26.389Z
sensor.combined_mesh_solar_energy,23901.73,2026-07-01T11:06:51.495Z
sensor.combined_mesh_solar_energy,23901.81,2026-07-01T11:08:28.331Z
sensor.combined_mesh_solar_energy,23901.9,2026-07-01T11:10:06.300Z
sensor.combined_mesh_solar_energy,23901.99,2026-07-01T11:12:57.240Z
sensor.combined_mesh_solar_energy,23902.09,2026-07-01T11:14:54.500Z
sensor.combined_mesh_solar_energy,23902.14,2026-07-01T11:15:04.062Z
sensor.combined_mesh_solar_energy,23902.2,2026-07-01T11:16:27.282Z
sensor.combined_mesh_solar_energy,23902.31,2026-07-01T11:18:32.190Z
sensor.combined_mesh_solar_energy,23902.44,2026-07-01T11:20:26.236Z
sensor.combined_mesh_solar_energy,23902.53,2026-07-01T11:22:54.206Z
sensor.combined_mesh_solar_energy,23902.62,2026-07-01T11:24:48.223Z
sensor.combined_mesh_solar_energy,23902.67,2026-07-01T11:25:10.933Z
sensor.combined_mesh_solar_energy,23902.74,2026-07-01T11:26:16.185Z
sensor.combined_mesh_solar_energy,23902.87,2026-07-01T11:28:14.559Z
sensor.combined_mesh_solar_energy,23902.95,2026-07-01T11:30:24.596Z
sensor.combined_mesh_solar_energy,23903.03,2026-07-01T11:32:17.275Z
sensor.combined_mesh_solar_energy,23903.11,2026-07-01T11:34:14.512Z
sensor.combined_mesh_solar_energy,23903.15,2026-07-01T11:35:04.053Z
sensor.combined_mesh_solar_energy,23903.2,2026-07-01T11:36:53.307Z
sensor.combined_mesh_solar_energy,23903.3,2026-07-01T11:38:21.507Z
sensor.combined_mesh_solar_energy,23903.51,2026-07-01T11:40:07.495Z
sensor.combined_mesh_solar_energy,23903.84,2026-07-01T11:42:58.227Z
sensor.combined_mesh_solar_energy,23904.17,2026-07-01T11:44:53.246Z
sensor.combined_mesh_solar_energy,23904.24,2026-07-01T11:45:44.983Z
sensor.combined_mesh_solar_energy,23904.29,2026-07-01T11:46:45.581Z
sensor.combined_mesh_solar_energy,23904.39,2026-07-01T11:48:39.556Z
sensor.combined_mesh_solar_energy,23904.53,2026-07-01T11:50:13.360Z
sensor.combined_mesh_solar_energy,23904.71,2026-07-01T11:52:41.218Z
sensor.combined_mesh_solar_energy,23904.91,2026-07-01T11:54:09.429Z
sensor.combined_mesh_solar_energy,23905.31,2026-07-01T11:58:28.050Z
sensor.combined_mesh_solar_energy,23905.44,2026-07-01T12:00:08.999Z
sensor.combined_mesh_solar_energy,23905.64,2026-07-01T12:02:08.290Z
sensor.combined_mesh_solar_energy,23905.89,2026-07-01T12:04:44.037Z
sensor.combined_mesh_solar_energy,23905.98,2026-07-01T12:05:59.025Z
sensor.combined_mesh_solar_energy,23906.04,2026-07-01T12:07:01.010Z
sensor.combined_mesh_solar_energy,23906.12,2026-07-01T12:08:42.320Z
sensor.combined_mesh_solar_energy,23906.19,2026-07-01T12:10:44.981Z
sensor.combined_mesh_solar_energy,23906.27,2026-07-01T12:12:22.814Z
sensor.combined_mesh_solar_energy,23906.37,2026-07-01T12:14:22.981Z
sensor.combined_mesh_solar_energy,23906.42,2026-07-01T12:15:53.033Z
sensor.combined_mesh_solar_energy,23906.51,2026-07-01T12:16:43.291Z
sensor.combined_mesh_solar_energy,23906.67,2026-07-01T12:18:35.009Z
sensor.combined_mesh_solar_energy,23906.82,2026-07-01T12:20:26.989Z
sensor.combined_mesh_solar_energy,23907.03,2026-07-01T12:22:08.444Z
sensor.combined_mesh_solar_energy,23907.28,2026-07-01T12:24:47.346Z
sensor.combined_mesh_solar_energy,23907.4,2026-07-01T12:25:23.990Z
sensor.combined_mesh_solar_energy,23907.52,2026-07-01T12:27:01.414Z
sensor.combined_mesh_solar_energy,23907.78,2026-07-01T12:28:37.445Z
sensor.combined_mesh_solar_energy,23907.96,2026-07-01T12:30:34.042Z
sensor.combined_mesh_solar_energy,23908.05,2026-07-01T12:32:33.329Z
sensor.combined_mesh_solar_energy,23908.13,2026-07-01T12:34:38.194Z
sensor.combined_mesh_solar_energy,23908.19,2026-07-01T12:35:54.037Z
sensor.combined_mesh_solar_energy,23908.32,2026-07-01T12:36:40.043Z
sensor.combined_mesh_solar_energy,23908.61,2026-07-01T12:38:28.550Z
sensor.combined_mesh_solar_energy,23908.72,2026-07-01T12:40:18.389Z
sensor.combined_mesh_solar_energy,23908.79,2026-07-01T12:42:24.428Z
sensor.combined_mesh_solar_energy,23909.02,2026-07-01T12:44:18.332Z
sensor.combined_mesh_solar_energy,23909.16,2026-07-01T12:45:59.178Z
sensor.combined_mesh_solar_energy,23909.31,2026-07-01T12:46:59.053Z
sensor.combined_mesh_solar_energy,23909.57,2026-07-01T12:48:48.384Z
sensor.combined_mesh_solar_energy,23909.67,2026-07-01T12:50:37.250Z
